,category,info_authority,info_display_parents,info_fossil_range,info_grandparent_authority,info_greatgrandparent_authority,info_image,info_image2,info_image2_alt,info_image2_caption,info_image_alt,info_image_caption,info_image_upright,info_image_widt,info_name,info_parent_authority,info_subdivision,info_subdivision_ranks,info_synonyms,info_synonyms_ref,info_taxon,info_type_genus,info_type_genus_authority,info_type_species,info_type_species_authority,ns,pageid,title,views,jp_cloned,jp_skeleton,jurassic,cretaceous,triassic,paleocene,permian
1519,Category:Cretaceous dinosaurs of Asia,"Wu ''et al.'', 2006",,-,,,,,,,,,,,''Jiutaisaurus'',,,,,,Jiutaisaurus,,,'''''Jiutaisaurus xidiensis''''',"Wu ''et al.'', 2006",0,5338537,Jiutaisaurus,7.3123287671232875,False,False,False,True,False,False,False
877,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,"Tsogtbaatar ''et al'', 2014",,", {{fossilrange|80|75}}",,,,,,,,,,,,,,,,,Plesiohadros,,,'''''Plesiohadros djadokhtaensis''''',"Tsogtbaatar ''et al.'', 2014",0,41127083,Plesiohadros,7.3123287671232875,False,False,False,True,False,False,False
266,Category:Late Jurassic dinosaurs of Europe|Category:Late Jurassic dinosaurs of Europe|Category:Late Jurassic dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,43815285,Eousdryosaurus,7.306849315068493,False,False,True,False,False,False,False
1078,Category:Early Cretaceous dinosaurs|Category:Cretaceous dinosaurs of North America|Category:Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,14,50983748,Category:Early Cretaceous dinosaurs of North America,7.306849315068493,False,False,False,True,False,False,False
1063,Category:Late Cretaceous dinosaurs of Europe|Category:Late Cretaceous dinosaurs of Europe|Category:Late Cretaceous dinosaurs of Europe,"Antunes & Sigogneau-Russell, 1991",,", {{fossilrange|92|70}}",,,Troodontid teeth.jpg,,,,,Comparison of  teeth; N is ''Euronychodon'',,,,,"*{{extinct}}'''''E. portucalensis''''' 
*{{extinct}}'''''E. asiaticus'''''",Species,,,Euronychodon,,,{{extinct}}'''''Euronychodon portucalensis''''',"Antunes & Sigogneau-Russell, 1991",0,4613901,Euronychodon,7.293150684931507,False,False,False,True,False,False,False
481,Category:Late Cretaceous dinosaurs,,,,,,,,,,,,,,,,,,,,,,,,,0,4392870,Coeluroides,7.265753424657534,False,False,False,True,False,False,False
892,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,5284477,Nanyangosaurus,7.260273972602739,False,False,False,True,False,False,False
465,Category:Late Cretaceous dinosaurs," and Matley, 1933",,", {{fossilrange|70|66}}",,,,,,,,Life restoration of O.barasimlensis.,,,,,"* {{extinct}}''O. barasimlensis'' ()
* {{extinct}}''O. mobilis''",,,,Ornithomimoides,,,,,0,4957671,Ornithomimoides,7.2465753424657535,False,False,False,True,False,False,False
1158,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,4323198,Thecocoelurus,7.238356164383561,False,False,False,True,False,False,False
643,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,", 1889",,", {{fossilrange|Campanian}}",,,,,,,,,,,,,* ''P. grallipes'',,,,Pteropelyx,,,,,0,4967872,Pteropelyx,7.221917808219178,False,False,False,True,False,False,False
934,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,31729713,Haya griva,7.2,False,False,False,True,False,False,False
136,Category:Middle Jurassic dinosaurs of Asia|Category:Middle Jurassic dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4961171,Yuanmousaurus,7.191780821917808,False,False,True,False,False,False,False
1363,Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,18467647,Zhongornis,7.189041095890411,False,False,False,True,False,False,False
16,Category:Late Triassic dinosaurs|Category:Triassic dinosaurs of North America|Category:Triassic dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,14,51163749,Category:Late Triassic dinosaurs of North America,7.186301369863013,False,False,False,False,True,False,False
686,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,"Prieto-Márquez and Brañas, 2012",,", {{fossil range|72.5}}",,,Museo del Desierto de Saltillo - panoramio (10).jpg,,,,,Reconstructed skeleton,,,,,,,,,Latirhinus,,,{{extinct}}'''''Latirhinus uitstlani''''',"Prieto-Márquez and Brañas, 2012",0,37766722,Latirhinus,7.178082191780822,False,False,False,True,False,False,False
924,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,40290784,Jiangxisaurus,7.175342465753425,False,False,False,True,False,False,False
1044,Category:Late Cretaceous dinosaurs of Europe|Category:Late Cretaceous dinosaurs of Europe|Category:Late Cretaceous dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,45577636,Riabininohadros,7.1726027397260275,False,False,False,True,False,False,False
295,Category:Late Jurassic dinosaurs of Asia|Category:Late Jurassic dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,48788362,Hualianceratops,7.161643835616438,False,False,True,False,False,False,False
952,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,17615621,Dongyangosaurus,7.158904109589041,False,False,False,True,False,False,False
895,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia," ''et al.'', ",,", {{fossil range|72|66}}",,,Nankangia.png,,,,,Lower jaw,,,,,,,,,Nankangia,,,{{extinct}}'''''Nankangia jiangxiensis''''',"Lü ''et al.'', 2013",0,41210605,Nankangia,7.156164383561644,False,False,False,True,False,False,False
1167,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe," ''et al.'', ",,", {{fossil_range|112}}",,,,,,,,,,,''Proa'',,,,,,Proa,,,{{extinct}}'''''Proa valdearinnoensis''''',"McDonald ''et al.'', 2012",0,37991281,Proa valdearinnoensis,7.1506849315068495,False,False,False,True,False,False,False
1183,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe,"Vidarte ''et al''., ",,{{fossil range|130}} ,,,,,,,,,,,,,,,,,Magnamanus,,,'''''Magnamanus soriaensis''''',"Vidarte ''et al''., 2016",0,53782145,Magnamanus,7.147945205479452,False,False,False,True,False,False,False
795,Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Hesperornithidae|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Hesperornithidae|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America,"Martin, 1984",,", {{fossilrange|85|82}}",,,Skeleton of Parahesperornis alexi.jpg,,,,,Replica skeleton,1.2,,,,* '''''?Parahesperornis bazhanovi''''',Other species,*'''''? ,,Parahesperornis,,,{{extinct}}'''''Parahesperornis alexi''''',"Martin, 1984",0,13864200,Parahesperornis,7.142465753424657,False,False,False,True,False,False,False
358,Category:Early Jurassic dinosaurs of Europe|Category:Early Jurassic dinosaurs of Europe|Category:Early Jurassic dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,4482147,Lusitanosaurus,7.134246575342465,False,False,True,False,False,False,False
808,Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of Asia|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of Asia|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of Asia|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of Asia|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America|Category:Late Cretaceous birds of North America,", 1892",,", {{fossilrange|{{period start|Paleogene}}}}",,,Cimolopteryx.jpg,,,,,Left coracoid of ''C. rara'',,,,,"*{{extinct}}'''''C. rara''''' 
*{{extinct}}'''""''C.''"" ''maxima'''''",Species,,,Cimolopteryx,,,{{extinct}}'''''Cimolopteryx rara''''',"Marsh, 1892",0,13838608,Cimolopteryx,7.117808219178082,False,False,False,True,False,False,False
712,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,32532308,Epichirostenotes,7.1068493150684935,False,False,False,True,False,False,False
272,Category:Late Jurassic dinosaurs of Europe|Category:Late Jurassic dinosaurs of Europe|Category:Late Jurassic dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,3025689,Cryptosaurus,7.098630136986301,False,False,True,False,False,False,False
399,Category:Early Jurassic dinosaurs of Africa|Category:Early Jurassic dinosaurs of Africa|Category:Early Jurassic dinosaurs of Africa,Broom ,,,,,Geranosaurus.png,,,,,Holotype jaw,,,,,* '''''G. atavus''''',Species,,,Geranosaurus,,,,,0,4710520,Geranosaurus,7.093150684931507,False,False,True,False,False,False,False
244,Category:Late Jurassic dinosaurs of Europe|Category:Late Jurassic dinosaurs of Europe|Category:Late Jurassic dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,4290579,Teinurosaurus,7.090410958904109,False,False,True,False,False,False,False
1186,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,4576010,Iuticosaurus,7.087671232876712,False,False,False,True,False,False,False
1139,Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America,"Andrzejewski, Winkler & Jacobs, ",,", {{fossil range|125}}",,,Convolosaurus in Perot Museum.png,,,,,Composite skeleton in ,,,,,,,,,Convolosaurus,,,{{extinct}}'''''Convolosaurus marri''''',"Andrzejewski, Winkler & Jacobs, 2019",0,60213733,Convolosaurus,7.082191780821918,False,False,False,True,False,False,False
298,Category:Late Jurassic dinosaurs of Asia|Category:Late Jurassic dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4835320,Gongbusaurus,7.076712328767123,False,False,True,False,False,False,False
541,Category:Late Cretaceous dinosaurs of South America|Category:Late Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,4539574,Loncosaurus,7.071232876712329,False,False,False,True,False,False,False
1084,Category:Early Cretaceous dinosaurs,"Shen ''et al.'', 2017",, {{Fossil range|126|125}},,,Mei Long.jpg,,,,,Fossil specimen of '''',,,,,"*{{extinct}}''''?
*{{extinct}}''''?
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''?
*{{extinct}}''''?",Genera,,,Sinovenatorinae,,,{{extinct}}''''," ''et al.'', ",0,54860975,Sinovenatorinae,7.068493150684931,False,False,False,True,False,False,False
1184,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,5199742,Macrurosaurus,7.057534246575343,False,False,False,True,False,False,False
1118,Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America,"Woodruff, ",,", {{fossil_range|Aptian|Albian}}",,,,,,,,,,,,,,,,,Rugocaudia,,,{{extinct}}'''''Rugocaudia cooneyi''''',"Woodruff, 2012",0,34882277,Rugocaudia,7.052054794520548,False,False,False,True,False,False,False
430,Category:Cretaceous dinosaurs,"Gorscak ''et al.'', ",,", {{Fossil range|110|100}}",,,,,,,,,,,,,,,,,Shingopana,,,{{extinct}}'''''Shingopana songwensis''''',"Gorscak ''et al.'', 2017",0,55033185,Shingopana,7.046575342465753,False,False,False,True,False,False,False
496,Category:Late Cretaceous dinosaurs of South America|Category:Late Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,30352115,Traukutitan,7.03013698630137,False,False,False,True,False,False,False
335,Category:Early Jurassic dinosaurs,"Yadagiri, 1982",,"Early , {{fossilrange|183-175}}",,,,,,,,,,,''Dandakosaurus'',,*''D. indicus'',Species,,,Dandakosaurus,,,,,0,4461024,Dandakosaurus,7.021917808219178,False,False,True,False,False,False,False
1124,Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,31076004,Osmakasaurus,7.019178082191781,False,False,False,True,False,False,False
894,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,"Mo ''et al.'', ",,", {{fossil_range|72.1|66}}",,,,,,,,,,,,,,,,,Nanningosaurus,,,'''''Nanningosaurus dashiensis''''',"Mo ''et al.'', ",0,12830924,Nanningosaurus,7.013698630136986,False,False,False,True,False,False,False
912,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,"Sues and Averianov, ",,,,,,,,,,,,,,,,,,,Levnesovia,,,'''''Levnesovia transoxiana''''',"Sues and Averianov, ",0,22527973,Levnesovia,6.991780821917808,False,False,False,True,False,False,False
1518,Category:Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,57928344,Liaoningotitan,6.978082191780822,False,False,False,True,False,False,False
1398,Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae,"Zhang ''et al.'', 2001",,", {{fossil range|125|120}}",,,Longipteryx chaoyangensis 2.JPG,,,,,"Fossil specimen of '''', ",,,Longipterygids,,"*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''",,"*'''Boluochidae''' 
*'''Longipterygithidae''' 
*'''Longirostravisidae'''",,Longipterygidae,,,{{extinct}}'''',"Zhang ''et al.'', 2001",0,29831215,Longipterygidae,6.972602739726027,False,False,False,True,False,False,False
294,Category:Late Jurassic dinosaurs of Asia|Category:Late Jurassic dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4575842,Hudiesaurus,6.93972602739726,False,False,True,False,False,False,False
1115,Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,24793162,Tatankacephalus,6.931506849315069,False,False,False,True,False,False,False
946,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,39852093,Gannansaurus,6.928767123287671,False,False,False,True,False,False,False
742,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,4313020,Coelosaurus antiquus,6.9150684931506845,False,False,False,True,False,False,False
1214,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,4289971,Calamospondylus,6.912328767123288,False,False,False,True,False,False,False
1434,Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Euenantiornithes|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia,"Zhou, Jin & Zhang, 1992",,", {{fossil range|120}}",,,Cathayornis-Beijing Museum of Natural History.jpg,,,,,Specimen on display at the .,,,''Cathayornis'',,"* {{extinct}}'''''C. aberransis'''''? 
* {{extinct}}'''''C. chabuensis'''''?",Other Species,,,Cathayornis,,,{{extinct}}'''''Cathayornis yandica''''',"Zhou ''et al.'', 1992",0,12960215,Cathayornis,6.906849315068493,False,False,False,True,False,False,False
84,Category:Jurassic dinosaurs,,,,,,,,,,,,,,,,,,,,,,,,,14,46638949,Category:Early Jurassic dinosaurs,6.8931506849315065,False,False,True,False,False,False,False
284,Category:Late Jurassic dinosaurs of Asia|Category:Late Jurassic dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4356973,Tienshanosaurus,6.879452054794521,False,False,True,False,False,False,False
1058,Category:Late Cretaceous dinosaurs of Europe|Category:Late Cretaceous dinosaurs of Europe|Category:Late Cretaceous dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,51405552,Lohuecotitan,6.876712328767123,False,False,False,True,False,False,False
1378,Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae|Category:Early Cretaceous birds of Asia|Category:Longipterygidae,,,,,,,,,,,,,,,,,,,,,,,,,0,22222937,Shanweiniao,6.873972602739726,False,False,False,True,False,False,False
746,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,", 1874",,", {{fossilrange|66}}",,,Cionodon arctatus.jpg,,,,,Vertebra of ''C. arctatus'',0.7,,,,"*{{extinct}}'''''Cionodon arctatus''''' 
*{{extinct}}'''''Cionodon stenopsis'''''",,,,Cionodon,,,{{extinct}}'''''Cionodon arctatus''''',"Cope, 1874",0,4381368,Cionodon,6.8712328767123285,False,False,False,True,False,False,False
1314,Category:Early Cretaceous dinosaurs of Asia|Category:Early Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,25823423,Jintasaurus,6.865753424657535,False,False,False,True,False,False,False
830,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia," ''et al.'', ",,", {{fossil_range|83.6|72.1}}",,,Wulatelong gobiensis skeleton.png,,,,,Restored skeleton,1.1,,,,,,,,Wulatelong,,,{{extinct}}'''''Wulatelong gobiensis''''',"Xu ''et al.'', 2013",0,39329412,Wulatelong,6.824657534246575,False,False,False,True,False,False,False
